"company_name","job_id","job_title","job_location","job_schedule_type","salary_year_avg","job_posted_date","skills"
"Movable Ink",151972,"Principal Data Engineer (Remote)","Remote","Full-time","245000.0","2023-05-25 15:05:38","nosql"
"Movable Ink",151972,"Principal Data Engineer (Remote)","Remote","Full-time","245000.0","2023-05-25 15:05:38","aws"
"Movable Ink",151972,"Principal Data Engineer (Remote)","Remote","Full-time","245000.0","2023-05-25 15:05:38","gcp"
"Meta",2446,"Data Engineering Manager","Remote","Full-time","242000.0","2023-12-12 15:56:17","sql"
"Meta",2446,"Data Engineering Manager","Remote","Full-time","242000.0","2023-12-12 15:56:17","python"
"Meta",2446,"Data Engineering Manager","Remote","Full-time","242000.0","2023-12-12 15:56:17","java"
"Meta",2446,"Data Engineering Manager","Remote","Full-time","242000.0","2023-12-12 15:56:17","perl"
"Meta",609418,"Data Engineering Manager","Remote","Full-time","242000.0","2023-12-08 14:04:41","sql"
"Meta",609418,"Data Engineering Manager","Remote","Full-time","242000.0","2023-12-08 14:04:41","python"
"Meta",609418,"Data Engineering Manager","Remote","Full-time","242000.0","2023-12-08 14:04:41","java"
"Meta",609418,"Data Engineering Manager","Remote","Full-time","242000.0","2023-12-08 14:04:41","perl"
"GradBay",141871,"Senior Data Engineer","United States","Full-time","241500.0","2023-12-26 22:06:30","python"
"GradBay",141871,"Senior Data Engineer","United States","Full-time","241500.0","2023-12-26 22:06:30","java"
"GradBay",141871,"Senior Data Engineer","United States","Full-time","241500.0","2023-12-26 22:06:30","r"
"GradBay",141871,"Senior Data Engineer","United States","Full-time","241500.0","2023-12-26 22:06:30","aws"
"GradBay",131527,"Senior Data Analyst","United States","Full-time","240000.0","2023-12-19 23:04:39","python"
"GradBay",131527,"Senior Data Analyst","United States","Full-time","240000.0","2023-12-19 23:04:39","java"
"GradBay",131527,"Senior Data Analyst","United States","Full-time","240000.0","2023-12-19 23:04:39","r"
"GradBay",131527,"Senior Data Analyst","United States","Full-time","240000.0","2023-12-19 23:04:39","aws"
"Acceler8 Talent",67310,"Machine Learning Engineer","Remote","Full-time","240000.0","2023-03-27 14:29:37","tensorflow"
"Acceler8 Talent",67310,"Machine Learning Engineer","Remote","Full-time","240000.0","2023-03-27 14:29:37","pytorch"
"MongoDB",125352,"Senior Staff Engineer, Insights and Telemetry (InTel)","Remote","Full-time","240000.0","2023-12-04 20:27:31","mongodb"
"MongoDB",125352,"Senior Staff Engineer, Insights and Telemetry (InTel)","Remote","Full-time","240000.0","2023-12-04 20:27:31","mongodb"
"Capital One",9791,"Senior Lead Data Engineer (Remote-Eligible)","Remote","Full-time and Part-time","236500.0","2023-10-13 23:28:50","python"
"Capital One",9791,"Senior Lead Data Engineer (Remote-Eligible)","Remote","Full-time and Part-time","236500.0","2023-10-13 23:28:50","nosql"
"Capital One",9791,"Senior Lead Data Engineer (Remote-Eligible)","Remote","Full-time and Part-time","236500.0","2023-10-13 23:28:50","java"
"Capital One",9791,"Senior Lead Data Engineer (Remote-Eligible)","Remote","Full-time and Part-time","236500.0","2023-10-13 23:28:50","shell"
"Capital One",9791,"Senior Lead Data Engineer (Remote-Eligible)","Remote","Full-time and Part-time","236500.0","2023-10-13 23:28:50","javascript"
"Capital One",9791,"Senior Lead Data Engineer (Remote-Eligible)","Remote","Full-time and Part-time","236500.0","2023-10-13 23:28:50","cassandra"
"Capital One",9791,"Senior Lead Data Engineer (Remote-Eligible)","Remote","Full-time and Part-time","236500.0","2023-10-13 23:28:50","azure"
"Capital One",9791,"Senior Lead Data Engineer (Remote-Eligible)","Remote","Full-time and Part-time","236500.0","2023-10-13 23:28:50","aws"
"Capital One",9791,"Senior Lead Data Engineer (Remote-Eligible)","Remote","Full-time and Part-time","236500.0","2023-10-13 23:28:50","spark"
"Capital One",9791,"Senior Lead Data Engineer (Remote-Eligible)","Remote","Full-time and Part-time","236500.0","2023-10-13 23:28:50","kafka"
"Rocket Lawyer",71033,"Principal Data Engineering Architect","United States","Full-time","235000.0","2023-12-08 13:04:24","python"
"Rocket Lawyer",71033,"Principal Data Engineering Architect","United States","Full-time","235000.0","2023-12-08 13:04:24","aws"
"Rocket Lawyer",71033,"Principal Data Engineering Architect","United States","Full-time","235000.0","2023-12-08 13:04:24","bigquery"
"Rocket Lawyer",71033,"Principal Data Engineering Architect","United States","Full-time","235000.0","2023-12-08 13:04:24","redshift"
"Rocket Lawyer",71033,"Principal Data Engineering Architect","United States","Full-time","235000.0","2023-12-08 13:04:24","snowflake"
"Rocket Lawyer",71033,"Principal Data Engineering Architect","United States","Full-time","235000.0","2023-12-08 13:04:24","kafka"
"LTK",456144,"Data Engineering Manager - Event Streaming and Real-Time Analytics","Remote","Full-time","235000.0","2023-01-09 18:22:32","sql"
"LTK",456144,"Data Engineering Manager - Event Streaming and Real-Time Analytics","Remote","Full-time","235000.0","2023-01-09 18:22:32","python"
"LTK",456144,"Data Engineering Manager - Event Streaming and Real-Time Analytics","Remote","Full-time","235000.0","2023-01-09 18:22:32","scala"
"LTK",456144,"Data Engineering Manager - Event Streaming and Real-Time Analytics","Remote","Full-time","235000.0","2023-01-09 18:22:32","r"
